0.0     20068000     20059000     20053000     20029000     20061000     20041000     20056000     20050000     20078000     20066000     20071000     20062000     20058000     20054000     20061000     20047000     20071000     20070000     20071000     20008000     20055000     20075000     20075000     20068000     20076000     20048000     20067000     20066000     20079000     20077000     20070000     20060000     20055000     20046000     20060000     20052000     20057000     20064000     20065000     20069000     20048000     20047000     20067000     20081000     20089000     20058000     20059000     20081000     20046000     20053000
1.0     20074000     20043000     20046000     20056000     20068000     20057000     20060000     20057000     20061000     20034000     20068000     20040000     20045000     20073000     20056000     20071000     20064000     20058000     20071000     20089000     20082000     20047000     20066000     20046000     20048000     20075000     20058000     20069000     20033000     20051000     20035000     20047000     20069000     20064000     20071000     20070000     20101000     20063000     20053000     20056000     20063000     20060000     20061000     20036000     20046000     20069000     20071000     20047000     20058000     20056000
2.0     20038000     20065000     20062000     20029000     20053000     20058000     20074000     20071000     20060000     20064000     20057000     20070000     20050000     20059000     20057000     20073000     20060000     20058000     20046000     20037000     20062000     20062000     20074000     20074000     20064000     20057000     20070000     20069000     20075000     20052000     20061000     20071000     20034000     20060000     20040000     20049000     20083000     20027000     20052000     20058000     20063000     20070000     20067000     20068000     20040000     20051000     20059000     20058000     20058000     20082000
3.0     20065000     20060000     20080000     20058000     20064000     20060000     20065000     20068000     20048000     20053000     20067000     20076000     20075000     20066000     20068000     20057000     20084000     20049000     20057000     20105000     20054000     20048000     20066000     20064000     20062000     20064000     20059000     20062000     20044000     20066000     20060000     20072000     20058000     20084000     20042000     20080000     20062000     20090000     20067000     20049000     20054000     20060000     20058000     20061000     20070000     20051000     20062000     20070000     20061000     20055000
4.0     20055000     20056000     20063000     19978000     20071000     20072000     20076000     20053000     20083000     20086000     20061000     20062000     20071000     20008000     20046000     20080000     19956000     20065000     20062000     20032000     20059000     20070000     20066000     19963000     19967000     19991000     20057000     20044000     20047000     20042000     20082000     19965000     20058000     20050000     20001000     20000000     19898000     20028000     20007000     20059000     20078000     20059000     20066000     19981000     20032000     20070000     19994000     19948000     20072000     20047000
5.0     20058000     20091000     20057000     20125000     20061000     20077000     20044000     20072000     20061000     20053000     20068000     20070000     20068000     20026000     20020000     20051000     20072000     20067000     20072000     20077000     20043000     20059000     20057000     20072000     20061000     20060000     20064000     20067000     20081000     20088000     20075000     20076000     20070000     20075000     20080000     20024000     20088000     20103000     20063000     20074000     20064000     20059000     20070000     20069000     20099000     20073000     20053000     20070000     20051000     20084000
6.0     20082000     20043000     20070000     20057000     20072000     20068000     20073000     20053000     20063000     20064000     20068000     20057000     20072000     20084000     20059000     20076000     20062000     20058000     20047000     20075000     20055000     20048000     20056000     20061000     20063000     20071000     20061000     20066000     20060000     20075000     20056000     20064000     20070000     20073000     20044000     20068000     20102000     20034000     20070000     20065000     20046000     20074000     20058000     20044000     20026000     20059000     20072000     20066000     20058000     20054000
7.0     20057000     20066000     20077000     20099000     20066000     20047000     20046000     20059000     20054000     20059000     20050000     20041000     20056000     20060000     20048000     20050000     20073000     20075000     20058000     20002000     20079000     20072000     20055000     20053000     20073000     20070000     20072000     20058000     20077000     20051000     20063000     20056000     20067000     20072000     20057000     20060000     20023000     20083000     20037000     20062000     20057000     20064000     20047000     20077000     20056000     20044000     20070000     20061000     20075000     20073000
8.0     20079000     20070000     20063000     20024000     20063000     20075000     20086000     20068000     20078000     20076000     20065000     20068000     20067000     20065000     20054000     20074000     20075000     20049000     20070000     20127000     20069000     20050000     20058000     20099000     20067000     20061000     20047000     20066000     20064000     20083000     20068000     20080000     20058000     20053000     20060000     20069000     20125000     20041000     20068000     20075000     20092000     20046000     20070000     20064000     20057000     20065000     20066000     20073000     20043000     20058000
9.0     20066000     20068000     20064000     20017000     20058000     20061000     20045000     20068000     20060000     20080000     20046000     20067000     20047000     20067000     20082000     20063000     20071000     20051000     20065000     20007000     20051000     20066000     20067000     20040000     20060000     20062000     20058000     20073000     20074000     20053000     20048000     20051000     20058000     20078000     20079000     20069000     20034000     20081000     20088000     20049000     20050000     20060000     20038000     20057000     20085000     20062000     20073000     20073000     20072000     20068000
10.0     20060000     20043000     20053000     20110000     20048000     20060000     20065000     20066000     20031000     20033000     20064000     20050000     20060000     20049000     20049000     20043000     20035000     20059000     20069000     20107000     20056000     20062000     20062000     20062000     20071000     20084000     20070000     20028000     20058000     20061000     20081000     20060000     20038000     20036000     20039000     20058000     20052000     20068000     20053000     20067000     20070000     20058000     20075000     20046000     20064000     20056000     20037000     20043000     20043000     20061000
11.0     20068000     20070000     20051000     20065000     20053000     20069000     20078000     20070000     20065000     20039000     20056000     20050000     20063000     20050000     20079000     20068000     20054000     20070000     20048000     20015000     20063000     20061000     20059000     20068000     20047000     20060000     20057000     20049000     20069000     20069000     20053000     20048000     20104000     20072000     20090000     20073000     20021000     20071000     20051000     20069000     20066000     20079000     20085000     20077000     20062000     20073000     20076000     20063000     20079000     20071000
12.0     20070000     20051000     20051000     20090000     20071000     20047000     20064000     20059000     20074000     20062000     20060000     20075000     20049000     20059000     20075000     20064000     20054000     20082000     20071000     20093000     20046000     20072000     20061000     20060000     20059000     20059000     20036000     20061000     20039000     20022000     20056000     20069000     20058000     20038000     20063000     20077000     20046000     20040000     20046000     20059000     20054000     20047000     20061000     20052000     20052000     20040000     20058000     20064000     20058000     20056000
13.0     20049000     20062000     20085000     20017000     20043000     20075000     20073000     20052000     20045000     20096000     20058000     20046000     20064000     20043000     20054000     20037000     20076000     20047000     20048000     20006000     20078000     20050000     20059000     20066000     20071000     20057000     20070000     20090000     20067000     20097000     20062000     20055000     20041000     20084000     20069000     20073000     20104000     20047000     20052000     20058000     20059000     20056000     20044000     20070000     20041000     20075000     20046000     20068000     20049000     20063000
14.0     20047000     20077000     20044000     20042000     20079000     20070000     20039000     20061000     20073000     20045000     20051000     20058000     20064000     20059000     20070000     20055000     20061000     20070000     20033000     20068000     20070000     20057000     20065000     20045000     20051000     20049000     20074000     20060000     20081000     20069000     20056000     20068000     20070000     20058000     20062000     20045000     20057000     20087000     20050000     20060000     20064000     20057000     20058000     20061000     20068000     20047000     20049000     20052000     20072000     20093000
15.0     19944000     20049000     20063000     20016000     19915000     20072000     20100000     20049000     20039000     20031000     20108000     20050000     20086000     20068000     20085000     20054000     19962000     20104000     20084000     20064000     20019000     20071000     20042000     19932000     19959000     19943000     20087000     20031000     20064000     20049000     20082000     19929000     20059000     20091000     19978000     19961000     20050000     20080000     20062000     20075000     20075000     20074000     20095000     19972000     20055000     20071000     19935000     19965000     20062000     20061000
16.0     20058000     20070000     20049000     20144000     20058000     20067000     20036000     20054000     20059000     20064000     20049000     20061000     20045000     20055000     20070000     20065000     20052000     20055000     20059000     20101000     20064000     20047000     20038000     20056000     20060000     20077000     20047000     20048000     20059000     20077000     20046000     20083000     20058000     20069000     20045000     20057000     20069000     20063000     20077000     20076000     20051000     20046000     20055000     20058000     20061000     20068000     20065000     20057000     20063000     20066000
17.0     20062000     20042000     20065000     20018000     20055000     20051000     20065000     20062000     20063000     20055000     20063000     20082000     20087000     20070000     20048000     20061000     20082000     20056000     20045000     19996000     20086000     20084000     20069000     20071000     20059000     20051000     20070000     20132000     20070000     20045000     20085000     20053000     20093000     20060000     20077000     20074000     20069000     20027000     20043000     20047000     20070000     20079000     20039000     20068000     20062000     20070000     20071000     20074000     20078000     20043000
18.0     20118000     20077000     20088000     20071000     20088000     20063000     20113000     20047000     20106000     20055000     20081000     20077000     20099000     20127000     20069000     20067000     20065000     20094000     20114000     20193000     20086000     20118000     20025000     20122000     20079000     20094000     20083000     19967000     20055000     20086000     20070000     20108000     20105000     20032000     20106000     20093000     20047000     20091000     20114000     20080000     20072000     20118000     20117000     20058000     20124000     20082000     20118000     20106000     20132000     20052000
