0.0     25417000     29154000     42278000     32808000     77015000     40755000     30196000     72133000     91451000     38046000     38712000     39122000     213117000     20424000     35157000     48308000     36828000     32210000     31753000     63575000     20317000     115496000     23412000     31269000     41674000     29355000     58648000     36151000     40850000     40394000     25140000     30567000     100606000     23582000     78611000     24858000     29543000     42438000     226596000     119614000     42871000     22315000     39787000     72698000     71538000     104844000     29122000     36035000     44160000     128632000
1.0     38160000     50354000     36065000     42111000     53343000     20502000     55533000     51542000     26766000     46223000     23463000     50705000     48529000     35943000     133024000     41876000     83027000     42248000     45014000     27503000     43615000     34410000     35679000     95487000     36246000     56438000     45169000     92676000     40374000     27131000     22150000     22842000     49240000     69200000     20865000     31665000     34642000     22637000     219716000     64016000     41182000     23815000     56614000     338572000     120258000     66488000     29826000     30472000     46338000     89954000
2.0     53575000     27370000     34551000     33473000     40558000     53389000     29508000     120492000     52881000     60285000     21396000     23513000     24182000     76356000     32765000     31693000     192041000     36056000     75768000     111056000     66792000     36690000     23826000     50504000     26072000     49793000     57372000     216392000     165903000     33049000     38841000     29522000     28573000     79027000     21541000     61038000     42271000     28391000     27838000     102343000     42297000     55692000     35995000     46524000     25309000     121726000     27331000     40652000     21434000     47558000
3.0     53998000     25025000     42175000     47658000     544169000     53061000     25249000     46361000     26568000     19744000     46484000     34047000     72925000     74257000     32367000     27761000     26640000     44089000     48844000     55041000     25928000     38756000     22001000     31712000     56885000     32657000     30442000     35707000     43237000     30777000     141212000     48374000     28550000     48403000     21843000     20675000     54249000     52256000     93926000     40177000     38546000     31403000     67546000     22720000     63752000     22499000     26079000     18934000     42397000     44779000
4.0     25279000     35062000     42171000     26825000     77581000     48077000     26109000     31944000     55203000     39355000     59866000     29493000     56689000     81833000     96186000     82093000     24714000     48826000     28871000     42212000     22407000     51458000     57189000     101698000     66164000     66324000     26058000     83641000     54694000     20564000     153713000     57718000     36143000     31571000     36037000     50492000     325084000     54617000     79334000     110915000     65613000     34142000     46529000     28818000     114017000     70595000     51978000     91896000     29422000     23124000
5.0     52438000     22769000     30376000     31076000     38396000     36185000     26894000     36748000     30386000     61973000     28103000     62514000     83852000     91905000     31015000     53871000     26578000     39455000     151966000     57949000     54711000     50835000     54560000     38671000     93790000     58259000     46648000     93866000     37947000     23881000     42752000     30057000     31519000     47048000     20399000     97914000     318275000     52383000     32776000     127698000     29039000     24093000     30090000     63367000     58900000     22289000     47569000     33034000     25640000     73332000
6.0     38667000     50186000     31755000     68216000     42350000     37667000     23358000     40181000     42944000     101422000     50767000     40362000     53412000     34035000     69270000     49529000     52971000     98545000     35213000     21054000     21189000     44340000     26881000     103272000     34993000     102740000     115985000     26548000     28863000     61137000     53034000     29352000     63709000     71637000     66391000     37088000     53863000     62140000     81447000     21102000     35500000     21204000     142253000     39077000     109047000     100090000     76581000     48586000     76357000     43902000
7.0     163359000     23769000     92256000     23359000     38861000     39097000     26492000     22654000     78278000     44187000     28446000     30341000     55862000     54494000     53540000     24565000     36198000     81227000     29873000     38802000     51535000     46938000     162011000     25594000     22343000     58301000     30230000     27054000     23580000     33275000     47639000     25122000     51802000     163521000     20170000     54476000     20980000     28176000     58995000     64843000     34241000     31326000     28801000     67783000     81116000     42626000     47086000     38048000     31716000     32180000
8.0     55204000     220757000     32911000     44604000     22163000     63958000     78109000     30869000     69104000     78807000     30181000     29766000     35711000     30144000     20959000     29380000     29073000     21837000     26037000     56063000     77674000     28904000     55257000     41975000     47304000     39238000     34291000     57623000     50535000     248833000     176723000     25685000     24712000     50355000     54701000     84815000     55266000     34124000     463114000     63426000     37455000     32420000     30589000     35115000     66384000     65819000     60787000     51751000     31257000     55655000
9.0     87197000     31915000     31844000     33644000     32291000     20329000     33352000     23965000     52515000     35604000     23014000     181537000     19000000     35141000     55359000     26359000     23713000     21543000     25223000     21094000     54086000     47589000     130147000     25069000     25478000     158178000     89741000     35012000     23745000     120828000     35720000     31852000     27818000     81104000     77883000     51431000     53746000     34424000     33048000     40085000     20442000     23877000     21846000     170497000     38918000     37881000     22169000     43060000     28901000     40707000
10.0     247937000     51711000     22305000     44603000     68033000     54122000     60232000     83458000     37960000     26038000     30980000     27245000     65234000     38164000     39284000     23412000     54500000     23959000     31277000     30104000     51236000     64888000     38177000     48535000     39771000     60723000     71094000     50248000     21417000     34422000     50935000     35210000     37944000     35966000     25825000     60613000     68558000     29765000     21030000     128570000     43884000     93509000     78897000     53491000     50636000     69778000     52024000     28320000     35434000     34276000
11.0     35294000     37527000     23717000     44823000     104723000     49186000     28294000     146361000     68517000     55808000     25967000     50226000     35097000     53127000     52479000     28705000     40703000     34484000     22223000     52533000     50533000     21771000     23129000     50632000     38228000     59086000     37771000     29043000     59009000     37409000     73415000     43207000     115233000     69777000     58430000     42258000     40931000     25812000     30478000     36616000     42000000     172018000     36821000     32529000     19715000     34392000     36940000     44203000     42950000     40642000
12.0     84295000     24848000     25173000     23882000     75475000     43887000     52045000     26845000     68363000     62489000     71472000     172274000     43107000     41199000     47145000     52945000     28435000     87156000     74458000     20875000     43392000     36943000     46030000     80112000     27280000     21659000     41653000     52066000     41988000     62101000     35557000     65099000     63905000     149391000     36358000     31118000     51597000     57518000     42734000     64030000     39138000     34141000     38278000     52950000     52786000     113710000     37048000     58812000     35224000     19967000
13.0     57044000     77018000     23837000     42075000     53622000     54803000     26162000     30068000     50880000     39528000     32293000     36693000     36699000     51370000     35017000     24261000     36162000     26311000     40223000     46009000     72681000     33635000     47407000     49582000     28952000     25220000     41829000     26546000     32541000     22350000     49364000     45028000     51043000     75085000     37333000     28654000     37721000     31000000     27387000     64130000     23354000     28685000     49446000     44882000     106429000     25834000     21445000     52863000     30781000     49494000
14.0     67835000     50884000     25325000     27421000     49820000     52448000     20839000     26348000     27979000     57728000     35470000     36986000     77117000     113847000     32434000     97932000     31661000     37628000     50293000     23556000     70229000     21568000     57477000     22725000     25927000     34483000     79959000     23877000     26898000     25543000     136742000     23499000     38205000     23830000     28176000     20195000     39756000     21864000     26006000     30475000     47784000     30395000     38453000     83683000     73386000     399597000     143101000     52639000     74206000     39841000
15.0     126993000     33975000     21529000     27507000     92931000     42721000     20630000     47965000     22418000     20790000     217457000     62365000     43441000     20563000     69910000     33794000     33868000     27417000     30094000     22271000     76812000     103766000     34793000     26549000     43306000     63481000     84873000     26775000     27074000     67760000     32999000     24210000     33632000     93402000     46760000     28759000     34157000     28069000     37542000     68738000     36128000     96855000     24502000     132698000     72391000     48036000     34685000     69538000     30094000     56498000
16.0     176753000     25809000     43538000     64722000     273282000     69074000     79178000     22250000     37243000     50250000     44964000     76594000     58392000     27227000     21622000     53330000     40729000     24431000     32532000     54158000     21031000     37376000     51315000     36557000     32347000     39496000     69015000     28720000     21368000     60642000     84467000     29254000     26848000     24995000     41771000     34279000     36545000     60545000     86892000     35109000     50964000     51410000     31571000     57448000     31611000     59442000     33686000     68854000     45678000     22452000
17.0     30028000     60059000     27868000     78866000     43015000     25330000     54774000     32617000     282165000     41560000     30818000     41151000     26264000     25289000     66419000     29042000     41987000     79595000     71634000     46570000     34355000     31092000     54314000     33630000     25698000     64190000     29583000     36228000     28250000     35540000     84471000     35172000     28607000     26252000     83499000     34920000     40944000     37249000     98791000     62038000     33506000     26967000     73364000     36011000     53911000     38021000     29613000     62535000     72347000     52651000
18.0     103690000     42997000     22450000     29950000     36516000     55332000     26079000     73219000     65749000     24944000     26689000     24973000     31355000     39069000     37404000     21439000     25469000     27418000     23513000     206690000     56626000     35083000     37289000     24242000     58732000     40123000     71320000     56025000     23854000     26860000     39127000     77148000     40638000     92849000     54557000     29863000     50602000     48764000     60179000     251773000     26297000     38612000     35748000     46430000     107210000     314692000     34312000     40818000     44256000     41815000
19.0     34752000     41201000     24917000     74595000     60907000     25808000     34619000     40116000     45361000     153312000     45116000     25598000     134477000     224418000     42533000     26955000     31908000     48187000     72983000     36768000     38727000     51663000     172031000     30754000     36101000     26595000     24138000     53175000     23182000     38335000     38726000     29115000     27796000     112172000     40993000     41263000     45964000     43601000     34394000     36465000     24418000     36736000     24895000     76248000     20856000     102992000     28109000     43588000     33968000     55631000
20.0     47048000     24835000     39571000     37143000     118846000     34170000     23516000     38173000     33813000     43368000     41186000     110413000     239075000     105315000     32854000     60814000     36210000     23687000     86160000     21111000     48960000     20051000     32090000     32927000     87792000     47117000     38505000     44512000     54229000     32210000     56114000     27657000     42278000     35434000     26563000     38965000     49386000     36549000     32979000     50246000     69603000     33785000     157472000     79147000     27338000     53737000     98281000     28970000     28897000     19827000
21.0     56039000     41620000     28587000     41777000     28223000     21914000     57462000     27484000     165870000     43788000     47391000     23253000     41283000     22536000     61733000     88247000     42095000     25708000     36685000     40585000     56235000     20492000     48976000     47208000     235049000     64214000     105638000     37759000     39574000     37046000     22422000     43882000     29698000     80727000     43523000     50104000     36872000     27622000     55724000     103631000     52142000     32922000     56208000     63356000     95553000     24498000     51314000     107660000     27185000     50499000
22.0     51365000     84920000     40647000     26828000     111094000     37748000     42217000     32026000     33376000     51095000     46599000     23593000     77862000     459477000     109173000     62803000     25831000     36536000     21223000     39148000     35345000     42831000     62270000     69140000     31499000     65515000     88458000     31491000     32605000     42160000     58507000     44764000     30098000     115426000     69510000     28751000     42777000     44109000     312126000     38989000     30767000     30097000     21828000     93726000     151089000     40693000     45375000     49328000     35544000     56756000
23.0     29418000     34709000     33514000     25833000     142055000     46049000     379859000     26097000     55465000     49308000     33299000     53843000     25497000     22199000     34807000     28367000     21869000     37748000     31200000     60618000     40796000     25714000     43374000     20000000     28476000     47369000     59081000     55049000     65893000     44476000     165418000     33202000     33256000     86247000     71115000     29155000     50676000     41422000     34317000     70103000     24956000     42629000     19163000     148558000     51663000     33274000     39135000     85214000     29827000     22521000
24.0     87386000     47170000     23940000     62256000     39457000     20643000     223143000     55100000     21906000     76948000     36165000     36913000     22822000     35800000     48458000     104962000     30665000     25836000     52065000     26427000     19651000     78664000     33618000     158408000     39028000     19742000     30596000     31671000     25067000     42235000     89537000     22959000     28560000     38676000     75438000     22926000     215334000     69663000     32603000     43247000     27284000     22794000     28229000     89073000     37854000     50977000     70938000     47085000     21768000     62995000
25.0     39757000     25518000     30241000     27049000     34874000     48118000     50309000     29371000     54331000     36665000     33466000     20872000     38401000     49169000     42067000     21709000     222385000     55102000     33133000     23253000     33624000     58624000     39517000     63110000     63222000     92596000     58907000     112410000     24997000     26406000     261537000     33477000     52977000     47761000     27412000     36621000     41169000     31016000     40066000     63400000     213506000     21568000     32575000     39785000     42535000     66059000     21675000     29040000     21489000     52821000
26.0     31972000     22029000     32633000     55372000     75182000     56210000     56595000     40588000     39794000     47646000     23665000     30130000     22322000     40430000     35056000     22470000     37305000     30606000     24320000     56828000     39262000     49983000     43179000     46064000     45606000     25478000     54754000     29187000     28623000     21481000     53593000     29102000     26001000     57311000     157926000     75057000     22389000     23566000     33966000     35433000     33768000     29167000     29296000     77334000     48599000     36897000     30783000     32143000     33192000     44601000
27.0     68379000     31359000     30517000     60639000     91359000     43360000     25749000     37967000     188104000     42432000     91859000     24095000     28209000     82733000     87591000     29722000     34941000     37155000     26756000     47298000     74270000     36509000     52177000     24370000     43632000     86314000     33692000     68320000     32523000     74883000     63301000     34077000     38631000     53909000     20608000     80729000     57415000     20399000     221004000     47831000     34546000     27481000     35299000     108206000     150196000     91382000     64822000     34382000     30102000     42547000
